cena klienta,km ³adowne,czas,data 1 za³adunku,data ost roz³adunku,wsp za³,wsp za³,wsp roz³ad,wsp roz³ad,,wylkm,roznicakm,%
450,459,1,14/05/26 8:00,14/05/27 8:00,46.97370000,4.89210000,43.4928,5.5707,,390,69,84.96732026
200,425,1,14/05/27 8:00,14/05/28 8:00,44.00580000,4.66030000,44.5976,8.2775,,295,130,69.41176471
1230,1118,4.625,14/05/28 19:00,14/06/02 10:00,44.61670000,8.85000000,51.3062,13.6514,,824,294,73.70304114
530,439,1,14/06/02 8:00,14/06/03 8:00,51.05740000,12.89770000,48.9667,9.1833,,352,87,80.18223235
625,768,0.770833333,14/06/03 20:00,14/06/04 14:30,49.24790000,8.27140000,45.5167,10.9413,,460,308,59.89583333
1520,921,4.958333333,14/06/05 16:00,14/06/10 15:00,45.75000000,10.25000000,45.6736,4.5254,,444,477,48.20846906
410,487,1.25,14/06/10 8:00,14/06/11 14:00,46.26060000,3.46810000,49.45,4.0333,,357,130,73.30595483
650,714,1,14/06/12 8:00,14/06/13 8:00,49.87650000,4.97750000,53.5833,10.7167,,570,144,79.83193277
630,565,1,14/06/25 12:00,14/06/26 12:00,52.32210000,10.37610000,48.3684,8.5576,,458,107,81.0619469
700,626,0.875,14/06/26 15:00,14/06/27 12:00,48.53080000,9.33060000,46.0687,5.9365,,374,252,59.74440895
600,551,0.75,14/06/30 14:00,14/07/01 8:00,46.42710000,5.41780000,43.9031,7.2661,,315,236,57.16878403
1010,504,0.791666667,14/07/01 17:00,14/07/02 12:00,45.07390000,8.35970000,46.3333,4.65,,320,184,63.49206349
700,481,1.041666667,14/07/03 8:00,14/07/04 9:00,46.50000000,4.83330000,43.6329,6.7352,,352,129,73.18087318
1050,921,1.833333333,14/07/07 12:00,14/07/09 8:00,44.61670000,8.85000000,49.0238,9.272,,491,430,53.31161781
830,961,4,14/07/31 12:00,14/08/04 12:00,48.35800000,12.81370000,42.5659,14.0767,,651,310,67.74193548
2300,1468,2.833333333,14/08/04 16:00,14/08/07 12:00,43.88500000,12.64500000,45.0778,-0.4022,,1042,426,70.98092643
600,746,0.666666667,14/08/07 8:00,14/08/08 0:00,44.75490000,0.16840000,48.4351,4.1131,,508,238,68.09651475
650,458,0.979166667,14/08/11 10:00,14/08/12 9:30,47.45460000,5.14500000,44.0312,5.0359,,380,78,82.96943231
250,306,1,14/08/12 8:00,14/08/13 8:00,43.87680000,4.63030000,44.1536,2.1739,,198,108,64.70588235
1215,1402,5,14/08/13 8:00,14/08/18 8:00,45.33330000,1.21670000,51.2551,13.5388,,1122,280,80.02853067
400,352,1.041666667,14/08/18 8:00,14/08/19 9:00,52.05000000,12.05000000,53.85,9.7333,,253,99,71.875
480,525,1,14/08/19 15:00,14/08/20 15:00,53.71940000,9.89940000,50.4092,9.2047,,371,154,70.66666667
1650,1362,3.625,14/09/04 17:00,14/09/08 8:00,53.01670000,11.35000000,46.7649,-1.7139,,1162,200,85.31571219
450,560,0.833333333,14/09/08 12:00,14/09/09 8:00,46.81590000,-1.65940000,50.0563,2.237,,460,100,82.14285714
1400,1342,2,14/09/09 8:00,14/09/11 8:00,50.90200000,3.09500000,45.7716,9.4674,,739,603,55.06706408
1620,1077,3.625,14/09/11 17:00,14/09/15 8:00,46.00200000,9.28880000,46.8981,-1.7596,,851,226,79.01578459
280,366,0.791666667,14/09/15 14:00,14/09/16 9:00,47.46270000,-1.67110000,48.7973,2.2648,,327,39,89.3442623
640,738,1.041666667,14/09/16 21:00,14/09/17 22:00,49.29500000,2.75610000,49.7986,10.9676,,594,144,80.48780488
670,623,0.833333333,14/09/18 16:00,14/09/19 12:00,49.88690000,10.93860000,53.7104,10.2423,,427,196,68.53932584
1050,849,3,14/09/19 15:00,14/09/22 15:00,53.71940000,9.89940000,47.9814,9.6118,,638,211,75.14723204
850,833,0.791666667,14/09/22 17:00,14/09/23 12:00,48.45100000,9.01820000,52.7167,13.4,,566,267,67.94717887
900,785,1,14/09/30 8:00,14/10/01 8:00,49.72420000,5.89140000,44.0333,4.35,,643,142,81.91082803
500,727,1.916666667,14/03/03 8:00,14/03/05 6:00,52.03960000,11.58000000,52.6333,20.7167,,623,104,85.69463549
1100,907,2.083333333,14/03/19 8:00,14/03/21 10:00,51.75550000,5.09130000,45.7263,4.2602,,673,234,74.20066152
700,565,2.75,14/03/21 11:00,14/03/24 5:00,46.18140000,3.08770000,43.3228,6.0075,,392,173,69.38053097
1100,687,1.125,14/03/25 9:00,14/03/26 12:00,44.04520000,10.61750000,47.4,9.7331,,379,308,55.16739447
500,581,1,14/03/27 8:00,14/03/28 8:00,47.50000000,11.06670000,45.3016,7.2898,,378,203,65.06024096
1700,1367,3.083333333,14/03/28 12:00,14/03/31 14:00,45.19940000,7.68010000,51.8425,7.7343,,738,629,53.98683248
520,527,1,14/04/01 8:00,14/04/02 8:00,52.40120000,7.04100000,52.5667,13.3333,,426,101,80.83491461
187.507787,372,1,14/04/03 8:00,14/04/04 8:00,52.55000000,14.58330000,52.1,19.6,,344,28,92.47311828
1000,913,2,14/04/15 8:00,14/04/17 8:00,49.23520000,1.57830000,43.5702,6.2236,,723,190,79.18948521
1670,1005,2,14/04/22 8:00,14/04/24 8:00,45.30190000,7.76560000,48.3178,-1.2058,,760,245,75.62189055
1300,941,3.614583333,14/04/25 14:00,14/04/29 4:45,47.63970000,-0.21890000,43.5932,6.3147,,678,263,72.05100956
1580,1038,2.666666667,14/04/29 20:00,14/05/02 12:00,44.97110000,7.68410000,48.9372,-0.5747,,765,273,73.69942197
1030,630,0.958333333,14/05/15 17:00,14/05/16 16:00,51.41670000,4.25000000,48.2667,-0.7667,,501,129,79.52380952
400,378,-0.125,14/05/19 11:00,14/05/19 8:00,47.64200000,0.74850000,48.9685,2.4187,,192,186,50.79365079
950,964,2,14/05/20 8:00,14/05/22 8:00,49.00520000,4.25920000,45.7716,10.8119,,610,354,63.2780083
1730,1325,3.625,14/05/23 16:00,14/05/27 7:00,45.74590000,11.54030000,49.0667,2.7167,,759,566,57.28301887
680,715,3,14/07/04 8:00,14/07/07 8:00,46.30800000,1.36860000,43.5932,6.3147,,492,223,68.81118881
820,241,0.833333333,14/07/07 16:00,14/07/08 12:00,45.50960000,8.12380000,46.1052,6.4238,,147,94,60.99585062
400,437,1,14/07/09 8:00,14/07/10 8:00,46.60110000,6.58790000,46.0801,10.1826,,281,156,64.3020595
1350,952,4.0625,14/07/11 15:00,14/07/15 16:30,45.11620000,10.65310000,49.31,7.0675,,539,413,56.61764706
470,576,0.416666667,14/07/16 19:00,14/07/17 5:00,49.40870000,7.02020000,51.1083,12.9917,,464,112,80.55555556
25,131,0.083333333,14/07/18 15:00,14/07/18 17:00,51.78330000,13.56670000,52.55,14.5833,,109,22,83.20610687
600,430,0.791666667,14/07/29 16:00,14/07/30 11:00,49.31000000,7.06750000,48.8108,2.3232,,350,80,81.39534884
970,861,1.625,14/07/30 17:00,14/08/01 8:00,49.56720000,2.74370000,43.6066,4.9809,,684,177,79.44250871
2200,792,1.083333333,14/08/04 8:00,14/08/05 10:00,45.49160000,8.59240000,48.2825,1.881,,596,196,75.25252525
850,921,2.083333333,14/08/06 9:00,14/08/08 11:00,48.03120000,1.69580000,43.9894,7.184,,617,304,66.99239957
1100,944,2.125,14/08/11 8:00,14/08/13 11:00,44.86980000,8.19930000,50.0218,11.063,,611,333,64.72457627
1570,1204,1.875,14/08/26 15:00,14/08/28 12:00,50.51270000,9.62340000,43.9765,7.5043,,744,460,61.79401993
1580,999,3.625,14/08/29 20:00,14/09/02 11:00,44.80120000,7.48310000,48.6,-0.6333,,748,251,74.87487487
300,423,1,14/09/01 12:00,14/09/02 12:00,48.03760000,-0.33290000,48.9333,4.5833,,375,48,88.65248227
1000,916,1.916666667,14/09/02 15:00,14/09/04 13:00,50.05380000,4.73290000,51.2382,14.2148,,680,236,74.23580786
750,691,0.875,14/09/04 17:00,14/09/05 14:00,51.23820000,14.21480000,49.449,7.3649,,524,167,75.83212735
900,566,3.333333333,14/09/05 8:00,14/09/08 16:00,49.38330000,6.90000000,49.5448,0.3425,,474,92,83.74558304
212,322,0.75,14/09/09 20:00,14/09/10 14:00,49.23520000,1.57830000,51.15,3.2833,,245,77,76.08695652
950,742,0.916666667,14/09/30 8:00,14/10/01 6:00,48.00000000,3.56670000,43.7766,7.0191,,540,202,72.77628032
1000,1181,1.75,14/03/03 14:00,14/03/05 8:00,52.01880000,9.85220000,46.03,12.7836,,699,482,59.18712955
1730,1266,4.041666667,14/03/06 14:00,14/03/10 15:00,46.12500000,12.73240000,48.2825,1.881,,853,413,67.37756714
700,690,1.25,14/03/11 8:00,14/03/12 14:00,47.90550000,1.50620000,44.7667,6.0833,,495,195,71.73913043
825,375,0.8125,14/03/12 16:30,14/03/13 12:00,45.33720000,8.45090000,45.8305,5.1092,,265,110,70.66666667
740,696,3,14/03/14 8:00,14/03/17 8:00,45.31500000,4.29170000,48.7715,0.3379,,487,209,69.97126437
1030,919,-0.333333333,14/03/19 8:00,14/03/19 0:00,49.61990000,0.23290000,46.5006,7.7027,,654,265,71.16430903
1150,680,1.916666667,14/03/19 17:00,14/03/21 15:00,45.53000000,11.08380000,48.7333,8.65,,400,280,58.82352941
260,365,2.958333333,14/03/21 8:00,14/03/24 7:00,49.03640000,8.83830000,51.1591,10.2673,,257,108,70.4109589
740,794,0.958333333,14/04/01 15:00,14/04/02 14:00,50.17510000,9.13140000,45.5839,11.0423,,529,265,66.62468514
1750,1240,1.875,14/04/02 17:00,14/04/04 14:00,45.49620000,12.03470000,49.101,2.7059,,808,432,65.16129032
600,571,1,14/04/04 8:00,14/04/05 8:00,48.94790000,2.39250000,50.3167,8.6833,,477,94,83.53765324
940,1148,2.041666667,14/04/07 7:00,14/04/09 8:00,50.23330000,9.05000000,46.0558,8.6991,,465,683,40.50522648
575,402,0.854166667,14/04/15 19:00,14/04/16 15:30,48.40090000,5.94840000,49.525,9.3578,,278,124,69.15422886
730,712,1.166666667,14/06/02 8:00,14/06/03 12:00,49.80250000,9.42860000,53.75,10,,440,272,61.79775281
1150,958,1,14/06/04 8:00,14/06/05 8:00,53.09650000,8.42750000,46.6812,3.9795,,780,178,81.41962422
1200,891,3.916666667,14/06/06 10:00,14/06/10 8:00,47.51670000,5.01670000,44.168,1.3384,,468,423,52.52525253
1570,1571,2,14/06/11 12:00,14/06/13 12:00,43.36670000,-2.61670000,51.0333,9.5726,,1251,320,79.6308084
500,307,-0.208333333,14/06/13 13:00,14/06/13 8:00,50.98330000,10.41670000,48.9402,8.9662,,249,58,81.10749186
1700,1245,2,14/06/16 8:00,14/06/18 8:00,49.55490000,6.73120000,54.3667,19.3833,,1016,229,81.6064257
1000,710,2.125,14/07/09 8:00,14/07/11 11:00,47.60160000,9.63420000,49.2874,2.745,,541,169,76.1971831
275,392,1,14/07/15 8:00,14/07/16 8:00,49.22380000,4.05180000,49.5019,8.1656,,299,93,76.2755102
1400,930,1.697916667,14/07/16 17:00,14/07/18 9:45,49.88330000,5.81670000,43.657,6.479,,694,236,74.62365591
1580,849,2,14/07/21 8:00,14/07/23 8:00,45.27410000,9.30190000,46.262,6.5269,,241,608,28.38633687
790,690,0.833333333,14/07/23 13:00,14/07/24 9:00,47.41290000,1.60550000,43.7867,5.0046,,482,208,69.85507246
2150,1194,4,14/07/25 8:00,14/07/29 8:00,44.95070000,10.49100000,49.6938,0.1077,,942,252,78.89447236
780,1022,1.958333333,14/07/29 16:00,14/07/31 15:00,49.34800000,-0.28720000,52.4098,9.5669,,769,253,75.2446184
2550,1245,1.458333333,14/03/06 7:00,14/03/07 18:00,49.55490000,6.73120000,54.3667,19.3833,,1016,229,81.6064257
600,647,3,14/03/18 8:00,14/03/21 8:00,54.36670000,19.38330000,51.3503,14.9829,,446,201,68.93353941
890,804,3,14/03/21 8:00,14/03/24 8:00,51.51670000,13.66670000,47.8335,7.6922,,593,211,73.75621891
385,562,0.916666667,14/03/26 14:00,14/03/27 12:00,48.54240000,6.63580000,52.3167,5.0667,,434,128,77.22419929
500,326,1.291666667,14/03/27 8:00,14/03/28 15:00,51.41670000,4.28330000,49.128,2.3963,,287,39,88.03680982
400,5491,1,14/03/28 8:00,14/03/29 8:00,49.94720000,3.07300000,49.7167,8.2874,,374,5117,6.811145511
700,615,1,14/03/31 8:00,14/04/01 8:00,49.30670000,9.77410000,48.9065,2.8705,,504,111,81.95121951
950,890,2,14/04/01 8:00,14/04/03 8:00,48.82610000,2.60120000,43.8222,6.9731,,649,241,72.92134831
1195,698,2.583333333,14/04/04 18:00,14/04/07 8:00,45.20940000,8.25580000,48.6782,4.7707,,467,231,66.90544413
400,415,1,14/04/07 8:00,14/04/08 8:00,48.50290000,5.83120000,48.8442,9.4304,,266,149,64.09638554
450,450,0.791666667,14/04/08 13:00,14/04/09 8:00,49.90360000,9.26060000,52.6333,9.85,,306,144,68
590,532,0.770833333,14/04/09 13:30,14/04/10 8:00,52.83330000,10.90000000,49.4277,9.6922,,387,145,72.7443609
720,746,0.541666667,14/04/10 23:00,14/04/11 12:00,48.71100000,9.22320000,51.2,13.3667,,405,341,54.28954424
550,478,1,14/03/12 8:00,14/03/13 8:00,52.46670000,8.07250000,49.5074,6.76,,341,137,71.33891213
400,432,3,14/03/14 8:00,14/03/17 8:00,49.83260000,8.36190000,52.6402,9.6656,,325,107,75.23148148
870,1005,2,14/03/17 8:00,14/03/19 8:00,52.38330000,11.05000000,46.1388,12.1278,,698,307,69.45273632
1250,590,0.833333333,14/03/19 15:00,14/03/20 11:00,45.83720000,12.25090000,44.7667,6.0833,,496,94,84.06779661
1330,989,1,14/03/20 8:00,14/03/21 8:00,45.03470000,8.06500000,49.2479,8.2714,,468,521,47.32052578
600,678,1,14/03/24 14:00,14/03/25 14:00,49.83260000,8.36190000,46.6268,11.3377,,419,259,61.79941003
2500,1435,1.958333333,14/03/25 16:00,14/03/27 15:00,45.86630000,12.24210000,47.5301,-2.1511,,1111,324,77.42160279
850,865,3,14/03/28 8:00,14/03/31 8:00,47.87030000,-2.99180000,43.3833,3,,682,183,78.84393064
660,913,2,14/03/31 8:00,14/04/02 8:00,43.97430000,2.10390000,43.8831,10.795,,695,218,76.12267251
1300,623,0.666666667,14/04/02 17:00,14/04/03 9:00,45.29720000,11.48910000,45.8305,5.1092,,500,123,80.25682183
570,465,1,14/04/03 8:00,14/04/04 8:00,46.63170000,4.94010000,43.5013,6.2275,,362,103,77.84946237
1150,534,0.875,14/04/08 15:00,14/04/09 12:00,44.23870000,10.14420000,47.6485,8.5275,,399,135,74.71910112
310,383,0.895833333,14/04/09 16:30,14/04/10 14:00,47.61670000,9.73310000,49.8773,10.9342,,266,117,69.45169713
260,291,0.75,14/04/10 18:00,14/04/11 12:00,49.98330000,12.31670000,51.9503,11.978,,220,71,75.60137457
1550,1237,3.833333333,14/04/25 12:00,14/04/29 8:00,52.80000000,12.88330000,48.2,0.2,,1030,207,83.26596605
800,690,1,14/04/29 8:00,14/04/30 8:00,47.55220000,0.66910000,44.7667,6.0833,,519,171,75.2173913
1385,908,4.666666667,14/04/30 16:00,14/05/05 8:00,45.12670000,7.97270000,47.0667,-1.0167,,725,183,79.84581498
1010,1048,2,14/05/05 8:00,14/05/07 8:00,47.49820000,-1.49020000,43.5932,6.3147,,746,302,71.18320611
1020,475,0.708333333,14/05/07 19:00,14/05/08 12:00,44.61670000,8.85000000,47.7481,7.6269,,360,115,75.78947368
890,709,2.958333333,14/05/09 8:00,14/05/12 7:00,47.95830000,8.84130000,48.9614,1.2453,,570,139,80.39492243
1000,902,1,14/05/12 8:00,14/05/13 8:00,48.91490000,2.31640000,43.8646,7.1534,,672,230,74.50110865
1000,433,1.833333333,14/05/13 19:00,14/05/15 15:00,44.61670000,8.95000000,47.498,7.8857,,330,103,76.21247113
635,468,0.791666667,14/05/15 17:00,14/05/16 12:00,48.23330000,9.25000000,50.6167,9,,265,203,56.62393162
650,572,0.5,14/05/19 20:00,14/05/20 8:00,51.53710000,8.48810000,48.2,10.7833,,405,167,70.8041958
380,618,0.729166667,14/05/20 14:30,14/05/21 8:00,49.98330000,12.31670000,51.8333,11.6167,,211,407,34.14239482
700,627,1,14/06/03 8:00,14/06/04 8:00,52.83720000,13.20500000,49.0333,9.3,,503,124,80.22328549
1350,881,1.416666667,14/06/04 22:00,14/06/06 8:00,49.08060000,9.08400000,46.4057,5.2258,,414,467,46.99205448
640,561,3.833333333,14/06/06 14:00,14/06/10 10:00,45.72630000,4.26020000,43.75,6.9333,,304,257,54.18894831
1530,983,1.75,14/06/10 18:00,14/06/12 12:00,44.97110000,7.68410000,48.0099,-1.117,,753,230,76.60223805
1020,1038,3.375,14/06/13 8:00,14/06/16 17:00,47.49820000,-1.49020000,43.657,6.479,,752,286,72.44701349
400,551,0.083333333,14/06/17 6:00,14/06/17 8:00,44.08330000,5.40000000,45.513,9.2613,,343,208,62.25045372
1730,1090,1.833333333,14/06/18 16:00,14/06/20 12:00,45.77550000,9.35110000,48.2,0.2,,744,346,68.25688073
830,851,3.125,14/06/20 8:00,14/06/23 11:00,48.31320000,0.51550000,43.7867,5.0046,,610,241,71.68037603
750,709,1.083333333,14/06/24 6:00,14/06/25 8:00,44.57070000,3.53810000,49.45,4.0333,,543,166,76.58674189
580,609,1,14/06/25 8:00,14/06/26 8:00,50.14040000,4.63500000,53.7241,8.0867,,463,146,76.02627258
320,347,0.4375,14/06/27 10:00,14/06/27 20:30,53.50000000,7.60000000,52.3804,11.6504,,298,49,85.87896254
600,367,0.895833333,14/03/04 9:00,14/03/05 6:30,45.13330000,4.90000000,43.9031,7.2661,,232,135,63.21525886
1200,703,1.791666667,14/03/05 17:00,14/03/07 12:00,44.13220000,10.91850000,48.3204,10.457,,467,236,66.42958748
770,694,0.916666667,14/03/10 10:00,14/03/11 8:00,48.60000000,10.01670000,53.75,10,,572,122,82.42074928
1150,916,2,14/03/11 8:00,14/03/13 8:00,53.70020000,8.60470000,47.7723,7.7842,,661,255,72.16157205
840,639,2.625,14/03/14 17:00,14/03/17 8:00,48.72750000,7.32560000,48.2178,-0.1907,,556,83,87.01095462
700,793,1.166666667,14/03/18 10:00,14/03/19 14:00,48.67870000,-1.03320000,48.584,7.4429,,622,171,78.43631778
1150,1245,2,14/03/20 8:00,14/03/22 8:00,49.55490000,6.73120000,54.3667,19.3833,,1016,229,81.6064257
650,805,1,14/03/04 8:00,14/03/05 8:00,48.95000000,15.95000000,45.7524,10.4231,,547,258,67.95031056
1900,1105,1.958333333,14/03/05 15:00,14/03/07 14:00,45.82630000,9.62530000,47.4176,-1.6484,,878,227,79.45701357
200,297,2.958333333,14/03/07 8:00,14/03/10 7:00,47.52650000,-0.05530000,49.1066,2.041,,234,63,78.78787879
450,722,1,14/03/11 8:00,14/03/12 8:00,49.02210000,0.70980000,51.4128,7.8715,,574,148,79.50138504
520,529,0.875,14/03/13 8:00,14/03/14 5:00,51.38090000,6.85980000,51.542,12.375,,382,147,72.21172023
500,512,0.833333333,14/03/24 20:00,14/03/25 16:00,51.65850000,13.10410000,48.789,13.3972,,319,193,62.3046875
700,691,1,14/03/26 8:00,14/03/27 8:00,48.36670000,12.73330000,50.1689,5.9319,,532,159,76.98986975
1000,804,2.25,14/03/31 8:00,14/04/02 14:00,50.81670000,5.75000000,45.9028,0.9573,,650,154,80.84577114
900,1097,2,14/04/02 8:00,14/04/04 8:00,45.33330000,1.21670000,49.073,10.7119,,828,269,75.47857794
800,785,4,14/04/03 8:00,14/04/07 8:00,48.87850000,10.14130000,53.6102,7.4029,,559,226,71.21019108
720,531,0.583333333,14/04/07 18:00,14/04/08 8:00,53.44010000,7.91580000,52.517,13.6152,,395,136,74.38794727
788,742,0.833333333,14/04/09 12:00,14/04/10 8:00,52.83720000,13.20500000,48.3684,8.5576,,595,147,80.18867925
560,815,1,14/04/10 8:00,14/04/11 8:00,47.95830000,8.84130000,43.91,10.6195,,470,345,57.66871166
1950,1358,3.979166667,14/04/11 15:30,14/04/15 15:00,44.13220000,10.91850000,49.675,8.6069,,640,718,47.1281296
730,588,0.708333333,14/04/15 15:00,14/04/16 8:00,49.21440000,9.66720000,52.0221,12.1917,,359,229,61.05442177
750,600,3,14/05/02 8:00,14/05/05 8:00,52.69290000,12.46670000,48.9667,9.1833,,474,126,79
745,832,0.708333333,14/05/05 15:00,14/05/06 8:00,49.61260000,7.71060000,45.6609,10.4845,,485,347,58.29326923
1700,1055,1.916666667,14/05/07 16:00,14/05/09 14:00,46.26170000,11.23710000,45.9698,1.3333,,763,292,72.32227488
870,813,3,14/05/09 8:00,14/05/12 8:00,45.35000000,1.53330000,43.9031,7.2661,,481,332,59.16359164
750,225,1,14/05/13 8:00,14/05/14 8:00,44.92530000,7.32420000,45.8131,6.3206,,126,99,56
600,581,1,14/05/14 8:00,14/05/15 8:00,46.05430000,5.41420000,49.9,4.95,,429,152,73.83820998
350,359,0.729166667,14/05/15 14:00,14/05/16 7:30,50.19130000,4.70770000,49.6828,8.4376,,272,87,75.76601671
850,459,3,14/05/16 8:00,14/05/19 8:00,50.48050000,9.09690000,47.5868,8.4839,,324,135,70.58823529
1650,1102,1.833333333,14/05/19 16:00,14/05/21 12:00,47.86130000,9.17520000,43.7987,7.0043,,481,621,43.64791289
950,471,0.958333333,14/05/22 16:00,14/05/23 15:00,45.20940000,8.25580000,45.9818,4.9209,,273,198,57.96178344
650,523,2.5,14/05/23 20:00,14/05/26 8:00,46.12680000,4.73530000,44.6337,0.1129,,397,126,75.9082218
750,836,1.75,14/05/26 14:00,14/05/28 8:00,44.63200000,-0.21330000,50.7823,3.119,,727,109,86.96172249
470,566,5,14/05/28 8:00,14/06/02 8:00,50.79320000,2.96290000,52.0667,9.5,,474,92,83.74558304
900,553,0.916666667,14/06/17 18:00,14/06/18 16:00,52.46650000,9.11780000,48.9342,6.1642,,444,109,80.28933092
330,463,1,14/06/18 8:00,14/06/19 8:00,48.82520000,6.34970000,51.845,4.6042,,357,106,77.10583153
400,390,0.875,14/06/19 15:00,14/06/20 12:00,51.73750000,5.59440000,49.45,4.0333,,277,113,71.02564103
725,727,2.833333333,14/06/20 16:00,14/06/23 12:00,49.60000000,4.70000000,49.4012,9.5022,,347,380,47.7303989
580,606,0.854166667,14/06/23 15:30,14/06/24 12:00,48.35800000,12.81370000,45.9881,9.2452,,377,229,62.21122112
1380,726,1,14/06/25 8:00,14/06/26 8:00,45.82630000,9.62530000,47.2833,2.4,,575,151,79.20110193
800,674,1,14/06/26 8:00,14/06/27 8:00,46.18140000,3.08770000,43.9541,7.2198,,408,266,60.53412463
1350,472,0.416666667,14/06/30 6:00,14/06/30 16:00,45.78740000,9.64110000,45.8679,4.8963,,367,105,77.75423729
580,672,0.958333333,14/07/01 10:00,14/07/02 9:00,46.23330000,4.06670000,50.0368,7.8647,,508,164,75.5952381
820,482,0.875,14/07/02 11:00,14/07/03 8:00,50.84710000,7.94720000,50.078,3.0085,,359,123,74.4813278
300,546,1,14/07/07 0:00,14/07/08 0:00,43.64170000,3.67780000,44.6167,8.95,,434,112,79.48717949
1350,1180,1.833333333,14/07/08 16:00,14/07/10 12:00,44.96480000,7.53830000,51.6333,12.5,,826,354,70
180,159,0.666666667,14/07/10 8:00,14/07/11 0:00,51.70000000,12.00000000,52.5019,13.2607,,123,36,77.35849057
900,985,1.833333333,14/07/21 16:00,14/07/23 12:00,51.66500000,12.66120000,45.7214,9.5897,,698,287,70.86294416
1400,577,1,14/07/24 8:00,14/07/25 8:00,45.49750000,10.47860000,45.0737,4.881,,440,137,76.25649913
540,392,3,14/07/25 8:00,14/07/28 8:00,45.53970000,4.31340000,43.4901,5.8623,,258,134,65.81632653
2150,1182,2,14/07/29 8:00,14/07/31 8:00,44.95070000,10.49100000,49.6938,0.1077,,942,240,79.69543147
980,801,3.625,14/07/31 17:00,14/08/04 8:00,49.45900000,2.43780000,43.6461,3.3785,,650,151,81.14856429
550,734,1,14/08/05 8:00,14/08/06 8:00,43.58330000,5.16670000,46.6281,10.3561,,529,205,72.07084469
2200,928,1,14/08/07 8:00,14/08/08 8:00,45.21530000,9.44450000,48.0312,1.6958,,669,259,72.09051724
820,691,2.875,14/08/08 14:00,14/08/11 11:00,48.12000000,1.82780000,43.8407,5.0954,,538,153,77.85817656
930,1126,1.25,14/08/12 8:00,14/08/13 14:00,43.63770000,4.94460000,51.695,4.2917,,897,229,79.6625222
950,452,1.291666667,14/08/26 8:00,14/08/27 15:00,49.76750000,5.91030000,47.552,8.4396,,308,144,68.14159292
700,540,1,14/08/27 8:00,14/08/28 8:00,47.98140000,9.61180000,49.0219,4.2436,,411,129,76.11111111
1050,781,2.875,14/08/29 15:00,14/09/01 12:00,48.30000000,5.61670000,43.7624,7.1278,,517,264,66.1971831
900,373,0.166666667,14/09/02 8:00,14/09/02 12:00,45.41640000,7.97780000,45.4397,4.6707,,258,115,69.1689008
680,503,1,14/09/03 12:00,14/09/04 12:00,45.63330000,4.40000000,43.8666,7.1204,,291,212,57.8528827
1250,818,3,14/09/05 12:00,14/09/08 12:00,44.88060000,7.97660000,48.7741,2.5829,,596,222,72.8606357
1000,737,0.875,14/09/08 20:00,14/09/09 17:00,49.26940000,2.56640000,44.1612,4.8601,,594,143,80.59701493
500,439,1,14/09/10 8:00,14/09/11 8:00,45.43970000,4.67070000,44.5896,7.8206,,265,174,60.36446469
1400,1194,3,14/09/12 15:00,14/09/15 15:00,45.03460000,7.58700000,51.7592,7.0841,,748,446,62.64656616
300,345,1,14/09/16 6:00,14/09/17 6:00,51.53280000,8.00760000,51.1945,11.0528,,214,131,62.02898551
450,693,0.833333333,14/09/17 12:00,14/09/18 8:00,52.22620000,11.22690000,53.6667,19.1667,,555,138,80.08658009
510,622,1.041666667,14/03/04 10:00,14/03/05 11:00,43.94400000,4.22110000,48.2525,3.0131,,488,134,78.45659164
